,학년,반,이수구분,영역,수업번호,학수번호,(변경전)교과목명,교과목명,과목안내,공학인증구분,교강사,학점,강의,실습,강좌유형,수강정원,수업시간,강의실,이수제한여부,과목상세정보,설강학과,권장학과,과목정보
4065,1,1,교양필수,영역없음,24585,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,30,화(09:00-11:00),ERICA 체육관 202 강의실,O,SMART-L,실용음악학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24585
4066,1,2,교양필수,영역없음,24585,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,30,화(09:00-11:00),ERICA 체육관 202 강의실,O,SMART-L,스포츠과학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24585
4067,1,1,교양필수,영역없음,24585,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,30,화(09:00-11:00),ERICA 체육관 202 강의실,O,SMART-L,무용예술학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24585
4068,1,2,교양필수,영역없음,24586,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,30,화(11:00-13:00),ERICA 체육관 201 강의실,O,SMART-L,스포츠과학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24586
4069,1,1,교양필수,영역없음,24586,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,30,화(11:00-13:00),ERICA 체육관 201 강의실,O,SMART-L,실용음악학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24586
4070,1,2,교양필수,영역없음,24587,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,30,화(11:00-13:00),ERICA 체육관 204 강의실,O,SMART-L,스포츠과학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24587
4071,1,3,교양필수,영역없음,24587,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,30,화(11:00-13:00),ERICA 체육관 204 강의실,O,SMART-L,스포츠과학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24587
4072,1,1,교양필수,영역없음,24587,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,30,화(11:00-13:00),ERICA 체육관 204 강의실,O,SMART-L,스포츠과학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24587
4073,1,2,교양필수,영역없음,24588,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,35,수(09:00-11:00),ERICA 사회교육관 206 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24588
4074,1,1,교양필수,영역없음,24588,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,35,수(09:00-11:00),ERICA 사회교육관 206 강의실,O,SMART-L,프랑스학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24588
4075,1,1,교양필수,영역없음,24588,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,35,수(09:00-11:00),ERICA 사회교육관 206 강의실,O,SMART-L,문화콘텐츠학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24588
4076,1,1,교양필수,영역없음,24588,GEN1042,,초급중국어,,N,학사,한승,2,0,일반,35,수(09:00-11:00),ERICA 사회교육관 206 강의실,O,SMART-L,문화인류학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24588
4077,1,1,교양필수,영역없음,24589,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,35,수(09:00-11:00),ERICA 국제문화관 122 강의실,O,SMART-L,중국학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24589
4078,1,1,교양필수,영역없음,24589,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,35,수(09:00-11:00),ERICA 국제문화관 122 강의실,O,SMART-L,한국언어문학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24589
4079,1,1,교양필수,영역없음,24589,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,35,수(09:00-11:00),ERICA 국제문화관 122 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24589
4080,1,1,교양필수,영역없음,24589,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,35,수(09:00-11:00),ERICA 국제문화관 122 강의실,O,SMART-L,문화인류학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24589
4081,1,1,교양필수,영역없음,24590,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 205 강의실,O,SMART-L,한국언어문학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24590
4082,1,1,교양필수,영역없음,24590,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 205 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24590
4083,1,1,교양필수,영역없음,24590,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 205 강의실,O,SMART-L,프랑스학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24590
4084,1,2,교양필수,영역없음,24590,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 205 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24590
4085,1,1,교양필수,영역없음,24591,GEN1042,,초급중국어,,N,학사,ZHAO YUE,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 206 강의실,O,SMART-L,프랑스학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24591
4086,1,1,교양필수,영역없음,24591,GEN1042,,초급중국어,,N,학사,ZHAO YUE,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 206 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24591
4087,1,1,교양필수,영역없음,24591,GEN1042,,초급중국어,,N,학사,ZHAO YUE,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 206 강의실,O,SMART-L,일본학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24591
4088,1,1,교양필수,영역없음,24591,GEN1042,,초급중국어,,N,학사,ZHAO YUE,2,0,일반,30,수(11:00-13:00),ERICA 사회교육관 206 강의실,O,SMART-L,한국언어문학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24591
4089,1,1,교양필수,영역없음,24592,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,30,수(11:00-13:00),ERICA 국제문화관 122 강의실,O,SMART-L,일본학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24592
4090,1,1,교양필수,영역없음,24592,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,30,수(11:00-13:00),ERICA 국제문화관 122 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24592
4091,1,1,교양필수,영역없음,24592,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,30,수(11:00-13:00),ERICA 국제문화관 122 강의실,O,SMART-L,한국언어문학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24592
4092,1,1,교양필수,영역없음,24592,GEN1042,,초급중국어,,N,학사,Wang Fei,2,0,일반,30,수(11:00-13:00),ERICA 국제문화관 122 강의실,O,SMART-L,문화콘텐츠학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24592
4093,1,1,교양필수,영역없음,24593,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,35,수(15:00-17:00),ERICA 사회교육관 205 강의실,O,SMART-L,영미언어·문화학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24593
4094,1,1,교양필수,영역없음,24593,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,35,수(15:00-17:00),ERICA 사회교육관 205 강의실,O,SMART-L,중국학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24593
4095,1,1,교양필수,영역없음,24593,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,35,수(15:00-17:00),ERICA 사회교육관 205 강의실,O,SMART-L,일본학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24593
4096,1,1,교양필수,영역없음,24593,GEN1042,,초급중국어,,N,학사,홍혜진,2,0,일반,35,수(15:00-17:00),ERICA 사회교육관 205 강의실,O,SMART-L,한국언어문학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24593
4097,1,1,교양필수,영역없음,24594,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,목(09:00-11:00),ERICA 서피스·인테리어 1실(E 205-2),O,SMART-L,산업디자인학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24594
4098,1,1,교양필수,영역없음,24594,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,목(09:00-11:00),ERICA 서피스·인테리어 1실(E 205-2),O,SMART-L,커뮤니케이션디자인학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24594
4099,1,1,교양필수,영역없음,24595,GEN1042,,초급중국어,,N,학사,이승희,2,0,일반,35,목(11:00-13:00),ERICA 강의실(R 311),O,SMART-L,산업디자인학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24595
4100,1,1,교양필수,영역없음,24595,GEN1042,,초급중국어,,N,학사,이승희,2,0,일반,35,목(11:00-13:00),ERICA 강의실(R 311),O,SMART-L,주얼리·패션디자인학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24595
4101,1,1,교양필수,영역없음,24596,GEN1042,,초급중국어,,N,학사,ZHAO YUE,2,0,일반,35,목(11:00-13:00),ERICA 서피스·인테리어 1실(E 205-2),O,SMART-L,영상디자인학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24596
4102,1,1,교양필수,영역없음,24596,GEN1042,,초급중국어,,N,학사,ZHAO YUE,2,0,일반,35,목(11:00-13:00),ERICA 서피스·인테리어 1실(E 205-2),O,SMART-L,주얼리·패션디자인학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24596
4103,1,3,교양필수,영역없음,24597,GEN1042,,초급중국어,,N,학사,김지영,2,0,일반,35,금(09:00-11:00),ERICA 경상관 202 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24597
4104,1,1,교양필수,영역없음,24597,GEN1042,,초급중국어,,N,학사,김지영,2,0,일반,35,금(09:00-11:00),ERICA 경상관 202 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24597
4105,1,1,교양필수,영역없음,24597,GEN1042,,초급중국어,,N,학사,김지영,2,0,일반,35,금(09:00-11:00),ERICA 경상관 202 강의실,O,SMART-L,경제학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24597
4106,1,1,교양필수,영역없음,24598,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,금(09:00-11:00),ERICA 경상관 204 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24598
4107,1,3,교양필수,영역없음,24598,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,금(09:00-11:00),ERICA 경상관 204 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24598
4108,1,1,교양필수,영역없음,24598,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,금(09:00-11:00),ERICA 경상관 204 강의실,O,SMART-L,경제학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24598
4109,1,3,교양필수,영역없음,24599,GEN1042,,초급중국어,,N,학사,정세진,2,0,일반,35,금(11:00-13:00),ERICA 경상관 201 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24599
4110,1,1,교양필수,영역없음,24599,GEN1042,,초급중국어,,N,학사,정세진,2,0,일반,35,금(11:00-13:00),ERICA 경상관 201 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24599
4111,1,1,교양필수,영역없음,24599,GEN1042,,초급중국어,,N,학사,정세진,2,0,일반,35,금(11:00-13:00),ERICA 경상관 201 강의실,O,SMART-L,경제학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24599
4112,1,1,교양필수,영역없음,24600,GEN1042,,초급중국어,,N,학사,정민경,2,0,일반,35,금(11:00-13:00),ERICA 경상관 202 강의실,O,SMART-L,경제학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24600
4113,1,2,교양필수,영역없음,24600,GEN1042,,초급중국어,,N,학사,정민경,2,0,일반,35,금(11:00-13:00),ERICA 경상관 202 강의실,O,SMART-L,경제학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24600
4114,1,1,교양필수,영역없음,24600,GEN1042,,초급중국어,,N,학사,정민경,2,0,일반,35,금(11:00-13:00),ERICA 경상관 202 강의실,O,SMART-L,보험계리학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24600
4115,1,1,교양필수,영역없음,24601,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,금(11:00-13:00),ERICA 경상관 204 강의실,O,SMART-L,보험계리학과,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24601
4116,1,2,교양필수,영역없음,24601,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,금(11:00-13:00),ERICA 경상관 204 강의실,O,SMART-L,경제학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24601
4117,1,1,교양필수,영역없음,24601,GEN1042,,초급중국어,,N,학사,ZHANG HONGWEI,2,0,일반,35,금(11:00-13:00),ERICA 경상관 204 강의실,O,SMART-L,경영학부,창의융합교육원(중국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24601
